Date,Prudhoe Bay,Kuparuk,Endicott,Lisburne,Alpine,Milne Point,ANS,Inventories,Northstar,Cook Inlet,Alaska,PS# Temperature
2021-11-18,328986.0,104514.0,0.0,20968.0,47757.0,,502225.0,4715336.0,,,,
2021-11-17,329805.0,104445.0,0.0,20917.0,48341.0,,503509.0,4788157.0,,,,
2021-11-16,330481.0,104525.0,0.0,21285.0,44513.0,,500804.0,4307580.0,,,,
2021-11-15,330250.0,102731.0,0.0,21560.0,44925.0,,499466.0,3838710.0,,,,
2021-11-14,327621.0,106566.0,0.0,20875.0,45637.0,,500699.0,3366303.0,,,,
2021-11-13,302002.0,101557.0,0.0,20718.0,45217.0,,469494.0,3207712.0,,,,
2021-11-12,327078.0,104798.0,0.0,21225.0,45428.0,,498530.0,3223652.0,,,,
2021-11-11,326726.0,102023.0,0.0,21625.0,45590.0,,495964.0,3942245.0,,,,
2021-11-10,325460.0,102024.0,0.0,21719.0,46163.0,,495366.0,4165318.0,,,,
2021-11-09,321588.0,103920.0,0.0,21502.0,46854.0,,493864.0,3700779.0,,,,
2021-11-08,309903.0,108857.0,0.0,21467.0,46297.0,,486523.0,3550857.0,,,,
2021-11-07,321418.0,109492.0,0.0,22258.0,44171.0,,497339.0,3085955.0,,,,
2021-11-06,309381.0,104081.0,0.0,21562.0,37836.0,,472860.0,2632657.0,,,,
2021-11-05,311904.0,104467.0,0.0,21413.0,46389.0,,484174.0,3103867.0,,,,
2021-11-04,313274.0,107537.0,0.0,21385.0,46633.0,,488830.0,3255474.0,,,,
2021-11-03,310490.0,108357.0,0.0,21322.0,46904.0,,487073.0,2937811.0,,,,
2021-11-02,309667.0,117078.0,0.0,21399.0,47579.0,,,,,,,
2021-11-01,302641.0,108263.0,0.0,21252.0,47964.0,,480120.0,2844988.0,,,,
2021-10-31,309275.0,110461.0,0.0,21681.0,49679.0,,,,,,,
2021-10-30,300222.0,107875.0,0.0,22171.0,47818.0,,478085.0,3176902.0,,,,
2021-10-29,301117.0,106790.0,0.0,22348.0,4291.0,,,,,,,
2021-10-28,300603.0,105776.0,0.0,22398.0,42933.0,,471710.0,3959467.0,,,,
2021-10-27,297866.0,106338.0,0.0,20161.0,45053.0,,469418.0,3453540.0,,,,
2021-10-26,293396.0,111039.0,0.0,12063.0,44832.0,,461330.0,3011719.0,,,,
2021-10-25,295608.0,119751.0,0.0,21241.0,45199.0,,,,,,,
2021-10-24,295715.0,111861.0,0.0,21042.0,45925.0,,474542.0,3412060.0,,,,
2021-10-23,292266.0,107953.0,0.0,20941.0,45614.0,,466774.0,2969011.0,,,,
2021-10-22,289013.0,109164.0,0.0,21221.0,45939.0,,,,,,,
2021-10-21,290770.0,105566.0,0.0,21092.0,44014.0,,461442.0,2702823.0,,,,
2021-10-20,291240.0,108198.0,0.0,20299.0,44496.0,,,,,,,
2021-10-19,314665.0,106198.0,0.0,20383.0,46002.0,,487248.0,2228185.0,,,,
2021-10-18,317263.0,107810.0,0.0,21058.0,46098.0,,492229.0,2503001.0,,,,
2021-10-17,316220.0,109835.0,0.0,20982.0,46261.0,,493298.0,2472114.0,,,,
2021-10-16,318645.0,110208.0,0.0,21151.0,46401.0,,496405.0,2582288.0,,,,
2021-10-15,305436.0,110490.0,0.0,20716.0,46257.0,,,,,,,
2021-10-14,302670.0,111171.0,0.0,20636.0,46831.0,,481308.0,2595333.0,,,,
2021-10-13,307936.0,111133.0,0.0,20505.0,45965.0,,,,,,,
2021-10-12,300842.0,121164.0,0.0,20439.0,35967.0,,,,,,,
2021-10-11,297746.0,113779.0,0.0,20514.0,45878.0,,,,,,,
2021-10-10,283918.0,113241.0,0.0,20711.0,45771.0,,,,,,,
2021-10-09,300678.0,111961.0,0.0,20818.0,45989.0,,479446.0,1641249.0,,,,
2021-10-08,313513.0,111195.0,0.0,20908.0,46101.0,,,,,,,
2021-10-07,317422.0,111640.0,0.0,21047.0,46226.0,,496335.0,1444847.0,,,,
2021-10-06,312318.0,112388.0,0.0,21067.0,47105.0,,,,,,,
2021-10-05,311897.0,114156.0,0.0,21182.0,47057.0,,,,,,,
2021-10-04,315307.0,114348.0,0.0,20835.0,47076.0,,,,,,,
2021-10-03,314866.0,122451.0,0.0,20916.0,47018.0,,505250.0,2468215.0,,,,
2021-10-02,309839.0,115642.0,0.0,20689.0,46982.0,,,,,,,
2021-10-01,307733.0,113598.0,0.0,20409.0,47148.0,,,,,,,
2021-09-30,311644.0,112868.0,0.0,20634.0,46980.0,,,,,,,
2021-09-29,305944.0,112641.0,0.0,20300.0,46944.0,,485829.0,3481570.0,,,,
2021-09-28,307630.0,114205.0,0.0,20405.0,47520.0,,,,,,,
2021-09-27,307950.0,116940.0,0.0,20516.0,46681.0,,492087.0,3042826.0,,,,
2021-09-26,306365.0,116974.0,0.0,20714.0,46913.0,,490966.0,2568959.0,,,,
2021-09-25,307484.0,109396.0,0.0,20668.0,46456.0,,484004.0,2342162.0,,,,
2021-09-24,305608.0,112623.0,0.0,20461.0,46771.0,,,,,,,
2021-09-23,307843.0,111417.0,0.0,22323.0,46748.0,,488331.0,1955184.0,,,,
2021-09-22,296974.0,111453.0,0.0,19667.0,46293.0,,,,,,,
2021-09-21,301033.0,112236.0,0.0,19541.0,46620.0,,479429.0,2892114.0,,,,
2021-09-20,300181.0,120409.0,0.0,20078.0,45973.0,,486641.0,2430455.0,,,,
2021-09-19,300339.0,115276.0,0.0,20686.0,46247.0,,,,,,,
2021-09-18,295578.0,112459.0,0.0,20535.0,46281.0,,,,,,,
2021-09-17,282626.0,110333.0,0.0,20413.0,46357.0,,459728.0,1870866.0,,,,
2021-09-16,297273.0,110264.0,0.0,19799.0,46455.0,,473791.0,1617287.0,,,,
2021-09-15,298249.0,108366.0,0.0,20085.0,47554.0,,474254.0,2307334.0,,,,
2021-09-14,294651.0,107393.0,0.0,20013.0,46965.0,,469022.0,2628419.0,,,,
2021-09-13,296016.0,107715.0,0.0,19865.0,47707.0,,471303.0,2280917.0,,,,
2021-09-12,300965.0,105942.0,0.0,20323.0,47215.0,,474445.0,2007375.0,,,,
2021-09-11,292202.0,103382.0,0.0,19918.0,46957.0,,,,,,,
2021-09-10,275101.0,98132.0,0.0,18019.0,47453.0,,,,,,,
2021-09-09,297868.0,92515.0,0.0,19923.0,47835.0,,,,,,,
2021-09-08,288573.0,92304.0,0.0,19795.0,47495.0,,,,,,,
2021-09-07,290037.0,97283.0,0.0,20193.0,47847.0,,455359.0,1511849.0,,,,
2021-09-06,302213.0,103440.0,0.0,20471.0,46918.0,,,,,,,
2021-09-05,298994.0,94469.0,0.0,20177.0,47702.0,,,,,,,
2021-09-04,296408.0,94549.0,0.0,18157.0,47449.0,,,,,,,
2021-09-03,289929.0,94146.0,0.0,18449.0,47901.0,,450424.0,1234895.0,,,,
2021-09-02,298546.0,92461.0,0.0,20472.0,48452.0,,,,,,,
2021-09-01,292022.0,88063.0,0.0,21068.0,49002.0,,,,,,,
2021-08-31,293895.0,93649.0,0.0,21437.0,49338.0,,,,,,,
2021-08-30,289285.0,98762.0,0.0,22212.0,49318.0,,,,,,,
2021-08-29,289208.0,97587.0,0.0,22001.0,48880.0,,457677.0,1935659.0,,,,
2021-08-28,275306.0,95201.0,0.0,20907.0,49296.0,,,,,,,
2021-08-27,252161.0,84028.0,0.0,21392.0,48990.0,,,,,,,
2021-08-26,268860.0,90370.0,0.0,20457.0,49939.0,,429626.0,1034450.0,,,,
2021-08-25,277883.0,93423.0,0.0,19854.0,49210.0,,440370.0,999619.0,,,,
2021-08-24,276189.0,93460.0,0.0,19999.0,49094.0,,,,,,,
2021-08-23,286823.0,93133.0,0.0,19354.0,50261.0,,,,,,,
2021-08-22,286204.0,99375.0,0.0,20138.0,52604.0,,,,,,,
2021-08-21,273961.0,92361.0,0.0,19695.0,48560.0,,434577.0,1722579.0,,,,
2021-08-20,271456.0,92912.0,0.0,20193.0,46816.0,,,,,,,
2021-08-19,294773.0,93215.0,0.0,19833.0,47116.0,,,,,,,
2021-08-18,298582.0,92487.0,0.0,19928.0,48220.0,,459216.0,1180513.0,,,,
2021-08-17,293155.0,93571.0,0.0,20001.0,47626.0,,,,,,,
2021-08-16,291364.0,97432.0,0.0,19579.0,47847.0,,,,,,,
2021-08-15,286910.0,93085.0,0.0,19811.0,48134.0,,447940.0,1397339.0,,,,
2021-08-14,284537.0,117606.0,0.0,19544.0,46265.0,,,,,,,
2021-08-13,288923.0,112623.0,0.0,17812.0,41721.0,,461079.0,1368834.0,,,,
2021-08-12,292893.0,118376.0,0.0,17791.0,40216.0,,,,,,,
2021-08-11,295180.0,112336.0,0.0,18077.0,40529.0,,,,,,,
2021-08-10,290195.0,109950.0,0.0,19059.0,42080.0,,,,,,,
2021-08-09,292719.0,116445.0,0.0,19990.0,41249.0,,,,,,,
2021-08-08,297005.0,119919.0,0.0,19823.0,32423.0,,,,,,,
2021-08-07,294106.0,119590.0,0.0,20175.0,18947.0,,,,,,,
2021-08-06,298079.0,109994.0,0.0,19898.0,19289.0,,,,,,,
2021-08-05,292927.0,110758.0,0.0,20240.0,15156.0,,,,,,,
2021-08-04,288868.0,110455.0,0.0,19712.0,2611.0,,,,,,,
2021-08-03,290510.0,118372.0,0.0,21059.0,0.0,,,,,,,
2021-08-02,287026.0,111577.0,0.0,20812.0,51.0,,419466.0,1195842.0,,,,
2021-08-01,273267.0,112540.0,0.0,19639.0,0.0,,,,,,,
2021-07-31,269779.0,109920.0,0.0,19360.0,0.0,,,,,,,
2021-07-30,268747.0,111550.0,0.0,20170.0,0.0,,,,,,,
2021-07-29,269280.0,106337.0,0.0,19170.0,0.0,,394787.0,1699908.0,,,,
2021-07-28,277797.0,111710.0,0.0,20155.0,0.0,,,,,,,
2021-07-27,275968.0,111969.0,0.0,20314.0,0.0,,,,,,,
2021-07-26,270927.0,119861.0,0.0,20554.0,0.0,,411342.0,1178451.0,,,,
2021-07-25,244701.0,110145.0,0.0,20786.0,0.0,,375632.0,795202.0,,,,
2021-07-24,240844.0,112218.0,0.0,20981.0,0.0,,,,,,,
2021-07-23,245607.0,110634.0,0.0,21060.0,0.0,,,,,,,
2021-07-22,244324.0,111611.0,0.0,20493.0,0.0,,,,,,,
2021-07-21,261363.0,112643.0,0.0,20892.0,0.0,,394898.0,2072611.0,,,,
2021-07-20,243985.0,123224.0,0.0,25698.0,0.0,,,,,,,
2021-07-19,241464.0,171137.0,0.0,26646.0,0.0,,,,,,,
2021-07-18,198173.0,76639.0,0.0,14531.0,0.0,,289342.0,807731.0,,,,
2021-07-17,156888.0,72955.0,0.0,13031.0,0.0,,,,,,,
2021-07-16,249391.0,114613.0,0.0,20713.0,0.0,,,,,,,
2021-07-15,262289.0,126581.0,0.0,19966.0,0.0,,408836.0,1050645.0,,,,
2021-07-14,248045.0,121305.0,0.0,19135.0,0.0,,,,,,,
2021-07-13,255458.0,116836.0,0.0,18768.0,0.0,,391062.0,1219946.0,,,,
2021-07-12,246316.0,110704.0,0.0,17726.0,0.0,,,,,,,
2021-07-11,254602.0,115088.0,0.0,18652.0,0.0,,,,,,,
2021-07-10,291884.0,109306.0,0.0,19301.0,1.0,,,,,,,
2021-07-09,273888.0,114629.0,0.0,20134.0,216.0,,,,,,,
2021-07-08,254468.0,115821.0,0.0,18249.0,35681.0,,,,,,,
2021-07-07,261123.0,114319.0,0.0,17371.0,42757.0,,,,,,,
2021-07-06,278436.0,116590.0,0.0,17685.0,44740.0,,,,,,,
2021-07-05,286039.0,123125.0,0.0,12326.0,44228.0,,,,,,,
2021-07-04,286630.0,115916.0,0.0,9307.0,45003.0,,,,,,,
2021-07-03,302434.0,117529.0,0.0,10368.0,46455.0,,,,,,,
2021-07-02,291807.0,116739.0,0.0,12364.0,46063.0,,466973.0,1915402.0,,,,
2021-07-01,290811.0,117052.0,0.0,13811.0,46493.0,,,,,,,
2021-06-30,300215.0,116066.0,0.0,12220.0,47359.0,,,,,,,
2021-06-29,295865.0,114631.0,0.0,12101.0,46409.0,,,,,,,
2021-06-28,289123.0,119897.0,0.0,11559.0,45111.0,,465690.0,2181467.0,,,,
2021-06-27,267652.0,113261.0,0.0,11472.0,44634.0,,,,,,,
2021-06-26,282053.0,112537.0,0.0,12031.0,45228.0,,,,,,,
2021-06-25,297884.0,116247.0,0.0,21112.0,46968.0,,482211.0,1525768.0,,,,
2021-06-24,301987.0,115693.0,0.0,20927.0,46209.0,,484817.0,2019795.0,,,,
2021-06-23,299616.0,115690.0,0.0,21167.0,45466.0,,481938.0,1556500.0,,,,
2021-06-22,284751.0,119192.0,0.0,20768.0,45904.0,,,,,,,
2021-06-21,300583.0,113725.0,0.0,20839.0,39996.0,,,,,,,
2021-06-20,301734.0,115502.0,0.0,21503.0,46077.0,,484816.0,1393216.0,,,,
2021-06-19,295804.0,116123.0,0.0,19359.0,46786.0,,,,,,,
2021-06-18,297215.0,115142.0,0.0,20969.0,46705.0,,,,,,,
2021-06-17,299463.0,116654.0,0.0,21391.0,46295.0,,,,,,,
2021-06-16,285850.0,116985.0,0.0,20684.0,45944.0,,,,,,,
2021-06-15,264007.0,112344.0,0.0,19820.0,45354.0,,441525.0,3101615.0,,,,
2021-06-14,299745.0,123899.0,0.0,21583.0,46275.0,,,,,,,
2021-06-13,307317.0,114081.0,0.0,21707.0,48214.0,,491319.0,3173302.0,,,,
2021-06-12,301407.0,111921.0,0.0,21535.0,40766.0,,475628.0,3101084.0,,,,
2021-06-11,291927.0,110871.0,0.0,21400.0,45759.0,,,,,,,
2021-06-10,296955.0,111958.0,0.0,22547.0,47028.0,,,,,,,
2021-06-09,302967.0,111763.0,0.0,21754.0,46797.0,,,,,,,
2021-06-08,305475.0,112499.0,0.0,22158.0,47208.0,,,,,,,
2021-06-07,302335.0,113231.0,0.0,21743.0,48247.0,,,,,,,
2021-06-06,299053.0,112835.0,0.0,21685.0,48065.0,,,,,,,
2021-06-05,285746.0,113310.0,0.0,22082.0,47958.0,,,,,,,
2021-06-04,287384.0,113983.0,0.0,22103.0,48343.0,,,,,,,
2021-06-03,287329.0,111878.0,0.0,22096.0,48190.0,,,,,,,
2021-06-02,292180.0,113259.0,0.0,22298.0,48588.0,,476325.0,3281128.0,,,,
2021-06-01,291524.0,114401.0,0.0,22446.0,48201.0,,,,,,,
2021-05-31,290996.0,121696.0,0.0,22556.0,48607.0,,,,,,,
2021-05-30,275585.0,115477.0,0.0,22515.0,48639.0,,,,,,,
2021-05-29,303992.0,112863.0,0.0,22846.0,49039.0,,488741.0,3582582.0,,,,
2021-05-28,291510.0,112987.0,0.0,22830.0,49912.0,,,,,,,
2021-05-27,298282.0,113499.0,0.0,22839.0,49441.0,,,,,,,
2021-05-26,290136.0,114170.0,0.0,23013.0,49526.0,,476845.0,3370766.0,,,,
2021-05-25,289795.0,114143.0,0.0,23084.0,50314.0,,477336.0,3560383.0,,,,
2021-05-24,281929.0,112563.0,0.0,23541.0,50175.0,,,,,,,
2021-05-23,279171.0,122461.0,0.0,23913.0,48255.0,,,,,,,
2021-05-22,275827.0,113231.0,0.0,24228.0,47760.0,,,,,,,
2021-05-21,276886.0,111906.0,0.0,25321.0,47768.0,,461882.0,2780251.0,,,,
2021-05-20,284284.0,110284.0,0.0,25832.0,48550.0,,,,,,,
2021-05-19,283853.0,113099.0,0.0,23519.0,47841.0,,,,,,,
2021-05-18,289667.0,115047.0,0.0,17628.0,48790.0,,471132.0,2374853.0,,,,
2021-05-17,296260.0,113489.0,0.0,19229.0,48511.0,,,,,,,
2021-05-16,306335.0,125086.0,0.0,21790.0,48742.0,,,,,,,
2021-05-15,303995.0,113172.0,0.0,21824.0,48812.0,,487803.0,1982244.0,,,,
2021-05-14,301006.0,117490.0,0.0,21919.0,49490.0,,,,,,,
2021-05-13,296252.0,114769.0,0.0,22038.0,48105.0,,481164.0,2371867.0,,,,
2021-05-12,306558.0,113541.0,0.0,22392.0,48804.0,,,,,,,
2021-05-11,306103.0,113309.0,0.0,22585.0,48578.0,,,,,,,
2021-05-10,310803.0,111725.0,0.0,22786.0,48746.0,,,,,,,
2021-05-09,308632.0,115588.0,0.0,22197.0,49552.0,,,,,,,
2021-05-08,309601.0,115086.0,0.0,21934.0,50003.0,,,,,,,
2021-05-07,304993.0,112583.0,0.0,22459.0,50272.0,,,,,,,
2021-05-06,305979.0,111436.0,0.0,22185.0,50567.0,,,,,,,
2021-05-05,296619.0,112756.0,0.0,22369.0,51595.0,,,,,,,
2021-05-04,304247.0,113227.0,0.0,22449.0,50871.0,,,,,,,
2021-05-03,295549.0,112785.0,0.0,21881.0,50065.0,,,,,,,
2021-05-02,294690.0,116332.0,0.0,22231.0,50237.0,,483490.0,3472303.0,,,,
2021-05-01,295697.0,111947.0,0.0,22330.0,50404.0,,,,,,,
2021-04-30,304669.0,113424.0,0.0,22504.0,50306.0,,,,,,,
2021-04-29,306679.0,113123.0,0.0,22402.0,50088.0,,,,,,,
2021-04-28,302246.0,112096.0,0.0,22285.0,50635.0,,487262.0,1887609.0,,,,
2021-04-27,307930.0,112712.0,0.0,22409.0,50920.0,,,,,,,
2021-04-26,306642.0,112043.0,0.0,22179.0,50818.0,,,,,,,
2021-04-25,301121.0,121754.0,0.0,23071.0,50910.0,,496856.0,2324250.0,,,,
2021-04-24,307571.0,116505.0,0.0,22973.0,51310.0,,498359.0,1763868.0,,,,
2021-04-23,300653.0,112757.0,0.0,22313.0,50696.0,,486419.0,1601887.0,,,,
2021-04-22,301977.0,113265.0,0.0,22293.0,51092.0,,,,,,,
2021-04-21,300273.0,111895.0,0.0,22673.0,49730.0,,,,,,,
2021-04-20,298017.0,112963.0,0.0,21970.0,48322.0,,481271.0,1933590.0,,,,
2021-04-19,291293.0,113720.0,0.0,21936.0,45643.0,,,,,,,
2021-04-18,289460.0,114760.0,0.0,21681.0,47247.0,,,,,,,
2021-04-17,271754.0,112925.0,0.0,21761.0,47210.0,,,,,,,
2021-04-16,267855.0,119180.0,0.0,21994.0,47715.0,,,,,,,
2021-04-15,268783.0,113210.0,0.0,22528.0,47688.0,,452209.0,2202542.0,,,,
2021-04-14,298824.0,113195.0,0.0,22185.0,48827.0,,,,,,,
2021-04-13,287122.0,110813.0,0.0,22730.0,47965.0,,468630.0,1995238.0,,,,
2021-04-12,287743.0,109199.0,0.0,22964.0,48139.0,,468045.0,2646225.0,,,,
2021-04-11,291445.0,105842.0,0.0,23504.0,47796.0,,,,,,,
2021-04-10,305690.0,106317.0,0.0,25649.0,48553.0,,,,,,,
2021-04-09,309479.0,110093.0,0.0,23425.0,46240.0,,,,,,,
2021-04-08,312303.0,106837.0,0.0,19901.0,46575.0,,,,,,,
2021-04-07,308776.0,114350.0,0.0,21897.0,49507.0,,,,,,,
2021-04-06,309040.0,116721.0,0.0,22537.0,44494.0,,,,,,,
2021-04-05,312556.0,115195.0,0.0,22286.0,49083.0,,,,,,,
2021-04-04,309835.0,117106.0,0.0,17490.0,48683.0,,,,,,,
2021-04-03,306541.0,117700.0,0.0,22977.0,48057.0,,,,,,,
2021-04-02,312666.0,114220.0,0.0,23054.0,47960.0,,497900.0,2824215.0,,,,
2021-04-01,297894.0,110641.0,0.0,22926.0,49090.0,,,,,,,
2021-03-31,306336.0,111610.0,0.0,23288.0,49609.0,,,,,,,
2021-03-30,309637.0,132661.0,0.0,23823.0,49322.0,,,,,,,
2021-03-29,309301.0,116739.0,0.0,23398.0,49617.0,,499055.0,4427699.0,,,,
2021-03-28,304539.0,115991.0,0.0,23442.0,48349.0,,,,,,,
2021-03-27,306510.0,119330.0,0.0,24664.0,50063.0,,,,,,,
2021-03-26,307479.0,120465.0,0.0,25463.0,50549.0,,503956.0,3732630.0,,,,
2021-03-25,305868.0,119016.0,0.0,23486.0,49700.0,,498070.0,3874855.0,,,,
2021-03-24,303708.0,118790.0,0.0,22848.0,50810.0,,,,,,,
2021-03-23,307936.0,117585.0,0.0,20733.0,50857.0,,,,,,,
2021-03-22,296456.0,117290.0,0.0,20140.0,50975.0,,,,,,,
2021-03-21,301763.0,118917.0,0.0,19858.0,51075.0,,491613.0,3573812.0,,,,
2021-03-20,301726.0,116577.0,0.0,21191.0,49642.0,,,,,,,
2021-03-19,296869.0,118683.0,0.0,21220.0,51179.0,,,,,,,
2021-03-18,302245.0,118588.0,0.0,21404.0,51115.0,,493352.0,3714289.0,,,,
2021-03-17,299618.0,119446.0,0.0,21302.0,51841.0,,,,,,,
2021-03-16,265952.0,153510.0,0.0,21478.0,51964.0,,,,,,,
2021-03-15,302344.0,123851.0,0.0,21397.0,42590.0,,490182.0,2705570.0,,,,
2021-03-14,296176.0,113837.0,0.0,20511.0,47695.0,,,,,,,
2021-03-13,307585.0,117209.0,0.0,21562.0,51609.0,,497965.0,4383364.0,,,,
2021-03-12,308089.0,118514.0,0.0,19149.0,51444.0,,,,,,,
2021-03-11,300950.0,118187.0,0.0,21488.0,50340.0,,,,,,,
2021-03-10,294878.0,117687.0,0.0,21568.0,51233.0,,,,,,,
2021-03-09,303754.0,116405.0,0.0,21274.0,50763.0,,,,,,,
2021-03-08,273453.0,153920.0,0.0,22064.0,52254.0,,,,,,,
2021-03-07,305412.0,114641.0,0.0,21499.0,53074.0,,,,,,,
2021-03-06,304321.0,114354.0,0.0,21539.0,52434.0,,,,,,,
2021-03-05,305189.0,119590.0,0.0,21255.0,52586.0,,,,,,,
2021-03-04,302259.0,115235.0,0.0,21125.0,52583.0,,,,,,,
2021-03-03,299349.0,114957.0,0.0,21452.0,52480.0,,,,,,,
2021-03-02,304150.0,117003.0,0.0,21441.0,52630.0,,495224.0,4481346.0,,,,
2021-03-01,309436.0,115957.0,0.0,21361.0,52833.0,,,,,,,
2021-02-28,305253.0,116329.0,0.0,21601.0,52801.0,,,,,,,
2021-02-27,305182.0,116389.0,0.0,21688.0,52648.0,,,,,,,
2021-02-26,309934.0,117248.0,0.0,21643.0,52488.0,,501313.0,4760066.0,,,,
2021-02-25,307637.0,117379.0,0.0,21760.0,51073.0,,,,,,,
2021-02-24,308013.0,117393.0,0.0,21595.0,51386.0,,,,,,,
2021-02-23,309593.0,123881.0,0.0,22337.0,51019.0,,506830.0,3986945.0,,,,
2021-02-22,307603.0,118786.0,0.0,22325.0,52405.0,,501119.0,3958751.0,,,,
2021-02-21,307158.0,117255.0,0.0,21739.0,51836.0,,,,,,,
2021-02-20,307234.0,116092.0,0.0,21807.0,51426.0,,,,,,,
2021-02-19,308580.0,116405.0,0.0,21492.0,52957.0,,,,,,,
2021-02-18,311041.0,114427.0,0.0,21487.0,53479.0,,500434.0,5137651.0,,,,
2021-02-17,311061.0,115498.0,0.0,22001.0,53957.0,,502518.0,4764337.0,,,,
2021-02-16,307303.0,116626.0,0.0,21706.0,55070.0,,,,,,,
2021-02-15,305782.0,116608.0,0.0,21907.0,54870.0,,,,,,,
2021-02-14,305254.0,116653.0,0.0,22124.0,55263.0,,,,,,,
2021-02-13,302328.0,118151.0,0.0,22086.0,49214.0,,,,,,,
2021-02-12,299736.0,113126.0,0.0,22006.0,47783.0,,482651.0,3480089.0,,,,
2021-02-11,302342.0,114107.0,0.0,22151.0,43865.0,,,,,,,
2021-02-10,303280.0,112408.0,0.0,22266.0,42743.0,,,,,,,
2021-02-09,306109.0,114845.0,0.0,22604.0,44798.0,,,,,,,
2021-02-08,303258.0,122894.0,0.0,21981.0,48701.0,,,,,,,
2021-02-07,301738.0,115638.0,0.0,22023.0,48191.0,,,,,,,
2021-02-06,297322.0,117199.0,0.0,22019.0,48254.0,,,,,,,
2021-02-05,305162.0,117570.0,0.0,21357.0,48133.0,,,,,,,
2021-02-04,308225.0,116516.0,0.0,21816.0,49523.0,,,,,,,
2021-02-03,299471.0,116162.0,0.0,21698.0,48729.0,,,,,,,
2021-02-02,306193.0,123597.0,0.0,21749.0,49330.0,,500869.0,4400735.0,,,,
2021-02-01,310047.0,117767.0,0.0,21469.0,48960.0,,,,,,,
2021-01-31,310400.0,117308.0,0.0,21610.0,44227.0,,,,,,,
2021-01-30,313955.0,121492.0,0.0,21810.0,48135.0,,,,,,,
2021-01-29,307858.0,121413.0,0.0,21722.0,46392.0,,497385.0,4236747.0,,,,
2021-01-28,311617.0,119674.0,0.0,21718.0,47337.0,,,,,,,
2021-01-27,311414.0,119290.0,0.0,21608.0,46901.0,,,,,,,
2021-01-26,309442.0,128191.0,0.0,21796.0,46343.0,,505772.0,4896040.0,,,,
2021-01-25,312606.0,119388.0,0.0,22070.0,47207.0,,501271.0,4511907.0,,,,
2021-01-24,314477.0,120983.0,0.0,21939.0,47501.0,,,,,,,
2021-01-23,304511.0,118954.0,0.0,22204.0,46110.0,,,,,,,
2021-01-22,290455.0,120906.0,0.0,22098.0,45870.0,,,,,,,
2021-01-21,301547.0,119733.0,0.0,22006.0,47240.0,,490526.0,3818619.0,,,,
2021-01-20,308074.0,121792.0,0.0,22210.0,48631.0,,,,,,,
2021-01-19,307662.0,120626.0,0.0,21841.0,48075.0,,,,,,,
2021-01-18,306357.0,127322.0,0.0,22092.0,47954.0,,503725.0,3372766.0,,,,
2021-01-17,306085.0,120373.0,0.0,22014.0,49410.0,,,,,,,
2021-01-16,309004.0,116674.0,0.0,21875.0,49579.0,,,,,,,
2021-01-15,312586.0,118194.0,0.0,22025.0,50239.0,,503044.0,2495020.0,,,,
2021-01-14,313086.0,118133.0,0.0,21893.0,49856.0,,,,,,,
2021-01-13,314208.0,117953.0,0.0,22032.0,49627.0,,503820.0,3881708.0,,,,
2021-01-12,309331.0,118722.0,0.0,21970.0,48828.0,,,,,,,
2021-01-11,307361.0,120226.0,0.0,21610.0,49451.0,,,,,,,
2021-01-10,310970.0,102626.0,0.0,21479.0,47563.0,,,,,,,
2021-01-09,311643.0,108905.0,0.0,21423.0,46412.0,,,,,,,
2021-01-08,306174.0,121639.0,0.0,21281.0,46811.0,,,,,,,
2021-01-07,307395.0,122389.0,0.0,21681.0,46800.0,,,,,,,
2021-01-06,304122.0,122647.0,0.0,21713.0,46156.0,,,,,,,
2021-01-05,306550.0,122387.0,0.0,21768.0,46154.0,,,,,,,
2021-01-04,313409.0,116539.0,0.0,21674.0,47453.0,,,,,,,
2021-01-03,317926.0,123061.0,0.0,21884.0,46688.0,,,,,,,
2021-01-02,313950.0,117939.0,0.0,21373.0,46563.0,,499825.0,3693074.0,,,,
2021-01-01,318465.0,119306.0,0.0,18391.0,47718.0,,,,,,,
2020-12-31,319562.0,120730.0,0.0,21891.0,47831.0,,,,,,,
2020-12-30,313968.0,120332.0,0.0,21980.0,48288.0,,,,,,,
2020-12-29,312403.0,121580.0,0.0,22039.0,48141.0,,504163.0,3644014.0,,,,
2020-12-28,309738.0,131846.0,0.0,21829.0,47922.0,,,,,,,
2020-12-27,309854.0,122101.0,0.0,21704.0,48023.0,,,,,,,
2020-12-26,306155.0,121146.0,0.0,21644.0,47604.0,,496550.0,2495496.0,,,,
2020-12-25,307411.0,121169.0,0.0,21761.0,48080.0,,498421.0,2023008.0,,,,
2020-12-24,307714.0,120273.0,0.0,22346.0,48096.0,,,,,,,
2020-12-23,305892.0,120297.0,0.0,22365.0,48083.0,,,,,,,
2020-12-22,310766.0,123344.0,0.0,22734.0,48153.0,,,,,,,
2020-12-21,314157.0,124667.0,0.0,22616.0,47895.0,,509334.0,4853987.0,,,,
2020-12-20,312969.0,120088.0,0.0,22535.0,47673.0,,,,,,,
2020-12-19,309943.0,118534.0,0.0,22599.0,47336.0,,,,,,,
2020-12-18,314978.0,120307.0,0.0,22665.0,47070.0,,505020.0,4807200.0,,,,
2020-12-17,309366.0,119475.0,0.0,22525.0,47943.0,,,,,,,
2020-12-16,315997.0,118152.0,0.0,22655.0,48349.0,,,,,,,
2020-12-15,314185.0,119302.0,0.0,22551.0,47646.0,,503684.0,4372892.0,,,,
